"",BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS02.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS02.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS03.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS03.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS04.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS04.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.C.A15.A,BBDA1.M.DE.Y.IM.S.GP09IS12.W1.A.C.A15.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.C.A15.A,BBDA1.M.DE.Y.IM.S.GP09IS07.W1.A.C.A15.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS09.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS09.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS11.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS11.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09I028.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09I028.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09IS10.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09IS10.W1.A.V.ABA.A_FLAGS,BBDA1.M.DE.Y.IM.S.GP09I029.W1.A.V.ABA.A,BBDA1.M.DE.Y.IM.S.GP09I029.W1.A.V.ABA.A_FLAGS
2008-12,54.00,,17.83,,19.39,,13.95,,8.17,,57.80,,8.10,,7.53,,5.67,,5.45,,9.55,,5.16,
2009-01,50.89,,16.89,,17.31,,12.36,,7.24,,54.73,,7.28,,7.66,,4.85,,5.28,,8.83,,4.94,
2009-02,49.91,,15.60,,17.67,,12.30,,6.60,,53.54,,6.79,,7.27,,4.53,,4.70,,8.49,,4.90,
2009-03,49.55,,14.79,,17.10,,11.66,,6.57,,53.53,,6.99,,6.73,,4.19,,4.36,,8.35,,5.81,
2009-04,48.31,,14.90,,17.02,,12.16,,5.58,,52.48,,6.21,,7.07,,4.23,,4.16,,8.06,,5.50,
2009-05,46.57,,14.00,,16.03,,11.33,,5.67,,50.40,,6.14,,6.87,,3.56,,4.16,,7.93,,5.42,
2009-06,47.27,,14.12,,16.30,,11.49,,5.61,,51.39,,5.72,,6.89,,3.73,,4.01,,8.06,,5.53,
2009-07,47.74,,14.49,,15.78,,11.84,,6.10,,51.93,,6.62,,7.21,,3.92,,4.16,,8.26,,5.41,
2009-08,48.54,,15.08,,16.70,,11.66,,6.26,,52.93,,6.41,,7.10,,4.11,,4.06,,8.51,,5.39,
2009-09,50.94,,15.90,,17.07,,11.81,,7.08,,55.38,,7.56,,7.31,,4.50,,4.19,,8.85,,5.57,
2009-10,49.52,,16.16,,16.86,,11.51,,6.35,,54.15,,6.38,,7.55,,4.41,,4.25,,8.96,,5.28,
2009-11,48.42,,16.27,,15.50,,11.86,,6.06,,52.95,,5.86,,7.42,,4.51,,4.31,,9.15,,5.14,
2009-12,50.08,,17.45,,17.21,,11.95,,6.76,,54.31,,6.41,,7.68,,4.96,,4.83,,9.33,,5.36,
2010-01,51.65,,17.39,,17.16,,12.41,,6.60,,55.33,,6.14,,8.49,,4.76,,4.48,,9.23,,5.16,
2010-02,51.61,,17.86,,17.04,,11.80,,6.63,,54.85,,6.10,,7.89,,4.63,,4.33,,9.76,,5.01,
2010-03,56.93,,18.98,,18.67,,12.65,,7.76,,59.92,,6.78,,8.19,,5.16,,4.65,,10.46,,5.25,
2010-04,54.49,,19.33,,17.79,,12.43,,7.38,,56.61,,6.11,,8.35,,5.34,,4.72,,10.04,,5.36,
2010-05,60.60,,21.73,,19.42,,13.02,,7.80,,61.98,,6.59,,8.64,,6.34,,4.92,,11.59,,5.84,
2010-06,61.36,,21.06,,20.45,,12.97,,7.91,,62.29,,6.45,,8.32,,6.18,,5.22,,11.67,,5.81,
2010-07,60.97,,20.98,,20.74,,12.83,,7.36,,61.71,,5.98,,8.36,,6.09,,5.17,,11.11,,5.89,
2010-08,60.15,,21.00,,19.92,,13.21,,7.97,,61.38,,6.50,,8.49,,6.20,,5.34,,11.22,,5.95,
2010-09,60.79,,21.21,,20.24,,12.44,,7.02,,61.60,,5.75,,7.98,,6.32,,5.44,,11.55,,6.14,
2010-10,60.02,,21.45,,19.77,,13.11,,8.06,,61.59,,6.52,,8.77,,6.46,,5.51,,11.11,,6.33,
2010-11,62.24,,22.24,,21.15,,13.35,,8.67,,63.78,,6.81,,8.93,,6.53,,5.46,,11.43,,6.43,
2010-12,61.07,,22.83,,20.94,,13.24,,8.69,,61.59,,6.34,,8.78,,6.82,,5.69,,11.23,,6.52,
2011-01,62.38,,22.72,,20.73,,13.29,,9.37,,62.30,,6.66,,8.95,,6.81,,5.84,,11.09,,6.72,
2011-02,63.69,,23.00,,21.35,,13.19,,9.93,,63.41,,6.82,,8.87,,6.81,,5.65,,10.93,,6.63,
2011-03,64.83,,23.45,,20.55,,13.59,,9.86,,64.11,,6.26,,9.16,,7.01,,5.95,,11.05,,6.73,
2011-04,64.26,,23.88,,20.66,,13.59,,10.77,,63.87,,6.76,,9.02,,7.34,,6.15,,11.32,,6.61,
2011-05,65.73,,23.25,,21.00,,13.83,,9.52,,65.05,,6.13,,9.36,,6.81,,5.83,,11.27,,6.62,
2011-06,67.43,,24.27,,21.72,,14.28,,8.57,,66.36,,5.60,,9.56,,7.40,,5.99,,11.31,,6.91,
2011-07,65.49,,23.68,,20.92,,13.94,,10.97,,64.76,,6.96,,9.32,,7.47,,5.96,,11.29,,6.93,
2011-08,66.33,,23.66,,20.69,,14.85,,9.69,,65.84,,6.33,,9.60,,7.72,,5.90,,11.44,,6.72,
2011-09,65.99,,22.90,,21.71,,13.98,,9.64,,65.17,,6.22,,9.11,,7.32,,5.80,,10.88,,6.91,
2011-10,65.72,,22.86,,22.48,,14.16,,10.45,,65.60,,6.60,,9.45,,7.16,,6.17,,11.25,,6.90,
2011-11,63.87,,22.59,,21.34,,14.05,,11.08,,64.07,,6.90,,9.05,,6.92,,6.10,,10.96,,7.01,
2011-12,63.20,,22.49,,21.67,,13.95,,11.04,,62.97,,6.85,,9.34,,7.01,,6.21,,11.06,,6.78,
2012-01,62.53,,21.97,,21.36,,13.37,,10.36,,61.51,,6.23,,8.71,,6.88,,5.78,,10.69,,6.95,
2012-02,64.70,,23.05,,21.59,,13.67,,10.82,,63.38,,6.29,,8.70,,7.01,,5.94,,11.38,,7.15,
2012-03,64.24,,22.95,,20.82,,13.67,,12.19,,63.22,,6.91,,9.49,,6.64,,5.80,,11.30,,7.13,
2012-04,63.59,,22.28,,21.53,,13.45,,10.26,,61.97,,5.92,,9.01,,6.50,,5.84,,11.32,,6.62,
2012-05,66.77,,23.15,,21.79,,14.39,,10.30,,65.10,,6.15,,9.62,,6.69,,5.99,,11.82,,6.94,
2012-06,64.83,,22.47,,21.08,,14.07,,10.25,,63.40,,6.58,,9.63,,6.63,,5.78,,11.52,,7.04,
2012-07,65.70,,22.59,,21.76,,14.06,,9.81,,63.77,,6.11,,9.22,,6.83,,5.68,,11.19,,6.88,
2012-08,65.81,,21.86,,22.64,,14.23,,9.75,,63.77,,5.75,,9.02,,6.58,,5.72,,11.16,,7.04,
2012-09,65.09,,22.26,,21.13,,14.53,,10.05,,63.36,,6.10,,9.83,,6.86,,5.63,,11.08,,6.76,
2012-10,64.41,,22.05,,21.19,,14.54,,12.24,,64.15,,7.49,,9.28,,6.86,,5.64,,10.98,,6.78,
2012-11,62.94,,21.03,,21.50,,14.08,,10.24,,62.34,,6.27,,9.71,,6.11,,5.60,,10.62,,6.64,
2012-12,62.38,,21.72,,21.15,,13.93,,11.67,,62.28,,7.29,,9.39,,6.32,,5.54,,10.87,,6.71,
2013-01,63.88,,22.24,,21.67,,14.36,,10.69,,63.41,,6.65,,9.11,,6.72,,5.58,,10.99,,6.57,
2013-02,62.23,,21.57,,20.39,,14.25,,10.82,,61.96,,6.64,,8.98,,6.32,,5.53,,10.65,,6.63,
2013-03,63.70,,22.15,,21.37,,14.21,,10.01,,62.88,,6.27,,9.11,,6.45,,5.58,,10.60,,6.67,
2013-04,63.81,,21.96,,21.15,,14.73,,10.13,,63.47,,6.62,,9.36,,6.28,,5.70,,11.09,,6.69,
2013-05,65.19,,22.18,,21.53,,14.57,,10.20,,64.87,,6.78,,9.40,,6.26,,5.57,,11.01,,6.69,
2013-06,63.97,,21.71,,21.05,,14.33,,10.54,,63.92,,7.05,,9.14,,6.62,,5.67,,10.68,,6.62,
2013-07,64.29,,21.68,,21.12,,14.70,,10.24,,64.12,,6.70,,9.39,,6.23,,5.65,,10.88,,6.63,
2013-08,64.16,,21.35,,21.33,,14.55,,11.33,,64.38,,7.34,,8.99,,6.38,,5.76,,10.68,,6.92,
2013-09,63.81,,21.81,,20.43,,14.91,,9.49,,63.47,,6.15,,9.37,,6.37,,5.71,,10.93,,6.63,
2013-10,65.03,,21.85,,22.00,,14.80,,10.47,,65.67,,6.93,,9.20,,6.54,,5.72,,10.72,,7.07,
2013-11,63.70,,22.02,,21.68,,14.47,,10.74,,64.74,,7.10,,9.39,,6.46,,5.76,,10.65,,7.09,
2013-12,64.52,,21.79,,21.59,,15.11,,10.08,,65.07,,6.62,,9.18,,6.26,,5.89,,10.82,,7.33,
2014-01,65.86,,22.59,,21.99,,15.14,,9.84,,66.31,,6.56,,9.54,,6.36,,5.93,,11.44,,7.09,
2014-02,66.50,,22.73,,22.47,,15.13,,9.95,,67.08,,6.65,,9.73,,6.41,,5.89,,11.16,,7.34,
2014-03,66.41,,22.13,,23.23,,15.21,,9.42,,67.08,,6.45,,9.63,,6.04,,5.83,,11.28,,7.20,
2014-04,66.56,,22.65,,22.10,,15.22,,9.00,,67.10,,6.23,,9.58,,6.37,,5.90,,11.22,,7.13,
2014-05,64.25,,21.72,,21.25,,14.72,,9.55,,64.98,,6.64,,9.43,,5.93,,5.71,,11.28,,7.22,
2014-06,68.45,,22.53,,23.31,,15.50,,8.83,,68.48,,6.08,,9.58,,6.41,,6.10,,11.48,,7.26,
2014-07,66.58,,22.11,,21.98,,15.13,,8.65,,66.61,,6.17,,8.97,,6.38,,6.11,,11.33,,7.59,
2014-08,66.68,,22.76,,21.65,,15.47,,8.89,,66.62,,6.48,,10.09,,6.50,,5.78,,11.48,,6.93,
2014-09,68.68,,22.84,,23.18,,15.42,,9.14,,68.57,,6.63,,9.81,,6.45,,6.03,,11.88,,7.27,
2014-10,67.16,,22.84,,22.21,,15.72,,9.10,,67.55,,6.80,,10.09,,6.57,,6.03,,11.82,,7.36,
2014-11,67.16,,23.09,,22.51,,15.49,,9.17,,67.87,,7.21,,9.85,,6.69,,5.83,,11.76,,7.38,
2014-12,68.27,,22.80,,23.31,,15.91,,8.31,,69.09,,7.42,,9.48,,6.62,,5.86,,12.36,,7.86,
2015-01,68.65,,22.57,,23.57,,16.08,,7.44,,68.97,,7.58,,9.78,,6.58,,5.88,,12.22,,7.77,
2015-02,71.02,,23.85,,24.52,,16.25,,6.93,,71.08,,6.56,,9.87,,6.89,,6.20,,12.72,,7.89,
2015-03,71.87,,23.25,,24.87,,16.89,,7.69,,71.43,,7.11,,9.74,,6.64,,6.19,,12.96,,7.77,
2015-04,71.30,,23.81,,24.42,,16.12,,7.58,,70.63,,6.86,,10.40,,6.75,,6.10,,12.85,,7.94,
2015-05,71.76,,24.11,,24.26,,16.24,,7.74,,71.27,,6.90,,10.14,,6.75,,6.33,,13.03,,8.23,
2015-06,71.42,,23.48,,24.14,,16.69,,7.84,,70.98,,7.19,,10.48,,6.79,,6.15,,12.98,,7.98,
2015-07,72.81,,23.78,,24.55,,16.98,,7.59,,72.40,,7.28,,10.27,,6.67,,6.26,,13.28,,8.61,
2015-08,71.88,,23.88,,23.95,,16.93,,6.99,,71.86,,7.33,,10.35,,6.95,,6.07,,13.08,,8.04,
2015-09,74.03,,23.91,,25.12,,16.77,,7.02,,74.40,,7.55,,10.51,,6.69,,6.20,,13.00,,8.54,
2015-10,71.86,,22.89,,24.93,,16.60,,6.88,,72.33,,7.45,,10.33,,6.43,,6.20,,12.87,,8.26,
2015-11,72.35,,23.10,,25.39,,16.87,,6.83,,72.82,,7.65,,10.33,,6.43,,6.36,,13.29,,8.57,
2015-12,71.52,,23.30,,24.67,,17.09,,6.41,,72.29,,7.80,,10.50,,6.36,,6.24,,12.80,,8.33,
2016-01,73.17,,24.09,,24.72,,17.39,,5.72,,74.50,,7.85,,10.97,,6.36,,6.30,,13.17,,8.67,
2016-02,74.66,,23.50,,25.68,,17.45,,5.00,,76.78,,7.16,,10.48,,6.26,,6.37,,13.46,,8.66,
2016-03,72.26,,23.10,,24.37,,17.25,,5.42,,74.28,,7.15,,10.04,,6.38,,6.34,,13.16,,8.39,
2016-04,72.10,,22.58,,25.17,,16.72,,5.06,,74.37,,6.60,,9.71,,6.24,,6.31,,12.78,,8.60,
2016-05,72.32,,22.85,,24.87,,17.10,,5.04,,74.47,,6.20,,9.83,,6.25,,6.49,,13.04,,8.57,
2016-06,73.16,,23.16,,24.77,,16.57,,5.36,,74.99,,6.29,,9.77,,6.93,,6.28,,13.04,,8.61,
2016-07,72.75,,22.89,,25.15,,16.80,,5.55,,74.27,,6.62,,10.02,,6.44,,6.24,,13.03,,8.64,
2016-08,74.13,,23.12,,25.42,,17.37,,6.13,,75.59,,7.32,,10.18,,6.32,,6.51,,13.33,,9.20,
2016-09,74.33,,22.92,,25.79,,16.99,,5.39,,75.81,,6.46,,10.04,,6.52,,6.38,,12.99,,9.15,
2016-10,74.19,,23.54,,25.83,,17.46,,6.33,,75.36,,6.97,,10.49,,6.50,,6.34,,13.94,,8.85,
2016-11,75.30,,23.98,,25.87,,17.74,,6.58,,75.95,,7.18,,10.65,,6.73,,6.51,,13.48,,9.40,
2016-12,75.52,,24.15,,25.50,,17.76,,6.62,,75.52,,6.46,,10.58,,7.04,,6.35,,13.48,,8.83,
2017-01,77.34,,24.70,,26.53,,17.73,,6.75,,76.91,,6.51,,10.74,,7.14,,6.71,,13.80,,9.32,
2017-02,77.25,,24.65,,27.04,,17.85,,6.86,,76.48,,6.55,,10.74,,7.04,,6.62,,14.33,,9.83,
2017-03,78.25,,25.66,,26.16,,18.13,,7.12,,77.65,,7.04,,11.45,,7.09,,6.66,,14.23,,9.36,
2017-04,79.70,,25.28,,27.45,,19.44,,6.50,,79.20,,6.49,,11.48,,7.29,,6.91,,14.79,,9.85,
2017-05,80.23,,26.22,,26.51,,18.57,,6.49,,80.21,,6.77,,11.25,,7.48,,6.89,,14.84,,9.61,
2017-06,78.36,,25.25,,26.48,,18.22,,5.82,,78.71,,6.41,,10.90,,7.18,,6.80,,14.69,,9.57,
2017-07,79.57,,25.87,,27.13,,18.26,,5.93,,80.20,,6.51,,10.90,,7.43,,6.82,,14.99,,9.48,
2017-08,80.89,,26.06,,27.86,,18.06,,5.98,,81.55,,6.46,,10.90,,7.57,,6.95,,14.70,,10.00,
2017-09,79.32,,25.81,,26.46,,18.23,,6.22,,79.65,,6.41,,10.81,,7.43,,6.91,,14.52,,9.58,
2017-10,80.47,,26.50,,27.84,,18.07,,6.58,,80.35,,6.61,,11.19,,7.65,,6.96,,14.83,,9.83,
2017-11,81.01,,26.66,,27.09,,19.17,,7.14,,80.69,,6.76,,11.54,,7.64,,7.05,,14.87,,9.88,
2017-12,81.43,,27.07,,27.48,,19.17,,7.72,,81.02,,7.16,,12.05,,8.05,,7.05,,14.89,,10.02,
2018-01,81.54,,27.11,,27.68,,18.22,,7.72,,81.15,,6.88,,11.77,,7.56,,7.13,,15.10,,9.96,
2018-02,80.70,,26.90,,27.02,,18.73,,7.48,,80.56,,7.01,,11.80,,7.55,,7.12,,14.65,,9.78,
2018-03,79.07,,26.69,,26.65,,17.81,,8.00,,79.05,,7.50,,11.11,,7.59,,6.96,,14.56,,10.20,
2018-04,82.62,,27.36,,27.86,,18.96,,7.11,,82.38,,6.37,,11.98,,7.70,,7.22,,15.01,,9.94,
2018-05,82.85,,27.36,,28.74,,18.70,,7.66,,81.77,,6.36,,12.02,,7.73,,7.31,,15.27,,10.14,
2018-06,83.76,,27.26,,28.17,,19.26,,7.69,,82.33,,6.28,,12.66,,7.88,,7.29,,15.26,,10.34,
2018-07,86.13,,28.66,,28.79,,19.60,,8.03,,84.63,,6.52,,12.89,,8.00,,7.43,,15.75,,9.85,
2018-08,84.26,,27.80,,27.78,,19.07,,7.99,,82.64,,6.49,,12.64,,7.94,,7.50,,15.18,,9.73,
2018-09,84.18,,28.23,,28.63,,19.29,,8.08,,82.43,,6.28,,13.12,,8.08,,7.86,,15.98,,9.69,
2018-10,84.37,,28.07,,28.61,,19.40,,8.78,,82.28,,6.43,,12.09,,7.98,,7.55,,16.02,,10.12,
2018-11,83.16,,28.19,,28.26,,19.13,,8.35,,81.45,,6.63,,12.37,,7.85,,7.51,,15.36,,10.09,
2018-12,84.16,,28.52,,29.43,,18.70,,8.22,,82.94,,7.10,,12.83,,7.68,,7.62,,15.47,,10.56,
2019-01,85.74,,28.50,,29.85,,19.03,,8.02,,84.60,,7.05,,12.46,,7.49,,7.64,,15.64,,10.97,
2019-02,84.10,,28.24,,28.84,,18.52,,8.43,,83.10,,7.35,,12.40,,7.44,,7.54,,15.40,,10.56,
2019-03,84.17,,26.80,,30.42,,19.57,,8.14,,83.08,,7.15,,11.63,,7.52,,7.64,,15.72,,10.74,
2019-04,83.97,,27.52,,29.52,,19.36,,7.97,,82.79,,6.91,,12.32,,7.25,,7.58,,15.83,,10.58,
2019-05,83.84,,26.78,,29.02,,19.16,,8.03,,82.77,,6.95,,12.36,,7.32,,7.29,,15.20,,10.66,
2019-06,84.94,,27.20,,29.60,,19.74,,7.76,,84.14,,7.37,,12.65,,7.29,,7.45,,15.34,,11.45,
2019-07,83.60,,26.69,,28.80,,19.39,,7.71,,82.98,,7.43,,12.34,,7.23,,7.41,,15.33,,10.20,
2019-08,84.01,,25.86,,28.79,,19.39,,7.44,,83.39,,7.51,,11.40,,7.30,,7.21,,15.49,,10.89,
2019-09,85.46,,26.06,,30.10,,19.68,,7.00,,84.46,,6.72,,11.75,,7.33,,7.25,,15.73,,11.07,
2019-10,85.79,,27.09,,30.02,,19.52,,7.31,,85.01,,6.99,,12.43,,7.50,,7.30,,15.51,,10.78,
2019-11,84.19,,26.29,,29.16,,20.06,,7.72,,83.42,,7.04,,12.28,,7.08,,7.19,,15.44,,10.50,
2019-12,83.86,,25.72,,29.46,,20.40,,7.88,,82.96,,7.07,,12.03,,7.29,,6.91,,15.46,,10.75,
2020-01,85.28,,27.06,,29.86,,20.70,,7.92,,84.53,,7.47,,12.52,,7.56,,7.50,,15.54,,10.95,
2020-02,83.80,,26.74,,29.16,,20.42,,7.24,,83.14,,7.63,,12.45,,7.46,,7.48,,15.15,,10.70,
2020-03,79.39,,26.45,,25.71,,20.17,,6.45,,79.11,,9.66,,12.81,,7.47,,6.42,,14.73,,8.36,
2020-04,68.07,,23.05,,19.54,,19.08,,4.07,,68.25,,7.77,,12.03,,6.29,,5.26,,13.46,,3.40,
2020-05,71.11,,22.60,,20.77,,21.17,,3.94,,71.93,,6.90,,12.16,,6.00,,5.64,,14.12,,5.49,
2020-06,76.11,,23.41,,25.14,,20.44,,4.19,,77.39,,6.34,,12.40,,6.02,,6.32,,15.06,,8.78,
2020-07,76.50,,23.13,,25.91,,20.12,,4.50,,77.61,,6.33,,10.85,,6.17,,6.60,,15.14,,9.43,
2020-08,82.12,,25.35,,29.37,,20.20,,4.72,,83.34,,6.46,,11.83,,6.94,,6.75,,15.75,,11.60,
2020-09,82.53,,25.74,,28.27,,20.36,,5.00,,83.50,,6.83,,12.09,,6.89,,6.81,,15.28,,10.87,
2020-10,81.89,,26.14,,27.76,,20.65,,5.31,,82.62,,7.00,,12.21,,7.25,,6.80,,15.58,,10.83,
2020-11,85.69,,27.46,,30.50,,20.90,,5.35,,86.33,,6.76,,12.14,,7.58,,7.29,,16.65,,11.71,
2020-12,85.29,,28.28,,30.03,,20.34,,5.54,,85.68,,6.53,,12.63,,7.61,,7.42,,16.91,,10.80,
2021-01,81.95,,27.51,,27.64,,19.84,,6.00,,81.26,,6.51,,11.55,,7.81,,7.11,,16.64,,9.93,
2021-02,85.42,,28.85,,28.63,,20.38,,6.02,,83.88,,6.03,,12.10,,8.31,,7.40,,16.92,,10.18,
2021-03,90.50,,30.41,,29.52,,21.91,,7.02,,87.61,,6.70,,13.54,,8.59,,7.55,,17.47,,10.53,
2021-04,89.62,,30.80,,28.75,,21.99,,6.72,,85.73,,6.37,,14.24,,9.16,,7.40,,17.35,,9.99,
2021-05,92.15,,32.85,,27.60,,23.31,,7.39,,86.97,,6.49,,15.79,,10.19,,7.64,,17.77,,9.22,
2021-06,92.73,,32.13,,28.52,,22.99,,7.50,,86.44,,6.02,,15.25,,9.50,,7.75,,17.59,,9.42,
2021-07,88.27,,31.59,,27.70,,20.90,,8.38,,80.93,,6.22,,13.35,,9.40,,7.66,,17.15,,9.50,
